Function,Iteration,WSOA,PSO,DE,GA,ABC,GWO,WOA,SCA,HHO,MPA,AO,DBO
F7,54,2.033933658879116e+03,2.080497643567697e+03,2.078227952824042e+03,2.033368987397344e+03,2.030448085002074e+03,2.058835567293644e+03,2.086880437053541e+03,2.150581834584170e+03,2.113730594798643e+03,2.090114033074798e+03,2.025149670461150e+03,2.493550777198274e+03
F7,55,2.033933658879116e+03,2.080497643567697e+03,2.078227952824042e+03,2.033368987397344e+03,2.030448085002074e+03,2.058835567293644e+03,2.086237128389529e+03,2.150581834584170e+03,2.111856001423838e+03,2.090114033074798e+03,2.025149670461150e+03,2.493550777198274e+03
F7,56,2.033933658879116e+03,2.057624507893355e+03,2.078227952824042e+03,2.032567734846919e+03,2.030448085002074e+03,2.058835567293644e+03,2.086237128389529e+03,2.150581834584170e+03,2.111856001423838e+03,2.090114033074798e+03,2.025146662383090e+03,2.493550777198274e+03
F7,57,2.033933658879116e+03,2.057624507893355e+03,2.078227952824042e+03,2.032567734846919e+03,2.030448085002074e+03,2.058835567293644e+03,2.086237128389529e+03,2.150581834584170e+03,2.111856001423838e+03,2.074792650088912e+03,2.025121832135150e+03,2.493550777198274e+03
F7,58,2.033933658879116e+03,2.057624507893355e+03,2.078227952824042e+03,2.030118882731359e+03,2.030448085002074e+03,2.058835567293644e+03,2.086237128389529e+03,2.150581834584170e+03,2.108222860299343e+03,2.074792650088912e+03,2.025053187247378e+03,2.493550777198274e+03
F7,59,2.033933658879116e+03,2.057624507893355e+03,2.078227952824042e+03,2.030090120663295e+03,2.030448085002074e+03,2.058835567293644e+03,2.086237128389529e+03,2.150581834584170e+03,2.108222860299343e+03,2.074792650088912e+03,2.023350548211349e+03,2.493550777198274e+03
F7,60,2.033933658879116e+03,2.057624507893355e+03,2.078227952824042e+03,2.030090120663295e+03,2.030448085002074e+03,2.058835567293644e+03,2.086237128389529e+03,2.150581834584170e+03,2.108222860299343e+03,2.074792650088912e+03,2.023042650213494e+03,2.493550777198274e+03
F7,61,2.033933658879116e+03,2.057624507893355e+03,2.078227952824042e+03,2.030090120663295e+03,2.030448085002074e+03,2.058835567293644e+03,2.085267921702078e+03,2.150581834584170e+03,2.107309660933734e+03,2.074792650088912e+03,2.022333091106266e+03,2.493550777198274e+03
F7,62,2.033933658879116e+03,2.057624507893355e+03,2.078227952824042e+03,2.028927550271859e+03,2.030396352609599e+03,2.058835567293644e+03,2.085267921702078e+03,2.150581834584170e+03,2.105773867553741e+03,2.074792650088912e+03,2.022231693653388e+03,2.489061383584722e+03
F7,63,2.033933658879116e+03,2.057624507893355e+03,2.061020612592911e+03,2.028916913886953e+03,2.030396352609599e+03,2.057336219041059e+03,2.085267921702078e+03,2.150581834584170e+03,2.105773867553741e+03,2.074792650088912e+03,2.021765040840727e+03,2.489061383584722e+03
F7,64,2.033933658879116e+03,2.057624507893355e+03,2.061020612592911e+03,2.028916913886953e+03,2.030396352609599e+03,2.057336219041059e+03,2.085267921702078e+03,2.150581834584170e+03,2.105682823191334e+03,2.074792650088912e+03,2.020949557386055e+03,2.406906971107927e+03
F7,65,2.033933658879116e+03,2.057624507893355e+03,2.061020612592911e+03,2.028916913886953e+03,2.030396352609599e+03,2.057336219041059e+03,2.085267921702078e+03,2.150581834584170e+03,2.105202499750419e+03,2.074792650088912e+03,2.020915918215037e+03,2.406906971107927e+03
F7,66,2.033933658879116e+03,2.044835043525295e+03,2.061020612592911e+03,2.028596478182976e+03,2.030396352609599e+03,2.057336219041059e+03,2.085267921702078e+03,2.150581834584170e+03,2.105128483686427e+03,2.074792650088912e+03,2.020915918215037e+03,2.177397833864150e+03
F7,67,2.033933658879116e+03,2.044835043525295e+03,2.061020612592911e+03,2.028596478182976e+03,2.030396352609599e+03,2.057336219041059e+03,2.084639847318355e+03,2.150581834584170e+03,2.105128483686427e+03,2.073637924859625e+03,2.020828701561400e+03,2.177397833864150e+03
F7,68,2.033933658879116e+03,2.044835043525295e+03,2.061020612592911e+03,2.028596478182976e+03,2.030396352609599e+03,2.057336219041059e+03,2.084639847318355e+03,2.150581834584170e+03,2.105128483686427e+03,2.070876155190335e+03,2.020828701561400e+03,2.177397833864150e+03
F7,69,2.033933658879116e+03,2.044835043525295e+03,2.061020612592911e+03,2.028596478182976e+03,2.030396352609599e+03,2.057336219041059e+03,2.084639847318355e+03,2.150581834584170e+03,2.105128483686427e+03,2.057007708298321e+03,2.020828701561400e+03,2.177397833864150e+03
F7,70,2.033933658879116e+03,2.044835043525295e+03,2.061020612592911e+03,2.028596478182976e+03,2.030396352609599e+03,2.057336219041059e+03,2.084639847318355e+03,2.150581834584170e+03,2.105128483686427e+03,2.057007708298321e+03,2.020828701561400e+03,2.177397833864150e+03
F7,71,2.033933658879116e+03,2.044835043525295e+03,2.061020612592911e+03,2.027991384466908e+03,2.030396352609599e+03,2.057336219041059e+03,2.084639847318355e+03,2.150581834584170e+03,2.105128483686427e+03,2.057007708298321e+03,2.020828701561400e+03,2.177397833864150e+03
F7,72,2.033933658879116e+03,2.044835043525295e+03,2.061020612592911e+03,2.027991384466908e+03,2.030369956388848e+03,2.057336219041059e+03,2.084639847318355e+03,2.150581834584170e+03,2.105128483686427e+03,2.057007708298321e+03,2.020828701561400e+03,2.177397833864150e+03
F7,73,2.033933658879116e+03,2.044835043525295e+03,2.061020612592911e+03,2.027991384466908e+03,2.030369956388848e+03,2.047942040822300e+03,2.076211406879343e+03,2.150581834584170e+03,2.105128483686427e+03,2.057007708298321e+03,2.020828701561400e+03,2.131583551189016e+03
F7,74,2.033933658879116e+03,2.044835043525295e+03,2.049614519637084e+03,2.027385010699634e+03,2.030369956388848e+03,2.047942040822300e+03,2.069566423265932e+03,2.150581834584170e+03,2.105128483686427e+03,2.057007708298321e+03,2.020828701561400e+03,2.131583551189016e+03
F7,75,2.033933658879116e+03,2.044766449960862e+03,2.049614519637084e+03,2.027385010699634e+03,2.029917151221897e+03,2.047942040822300e+03,2.063771646287319e+03,2.150581834584170e+03,2.105128483686427e+03,2.057007708298321e+03,2.020828701561400e+03,2.131583551189016e+03
F7,76,2.033933658879116e+03,2.044766449960862e+03,2.049614519637084e+03,2.027349472095716e+03,2.029917151221897e+03,2.047942040822300e+03,2.063771646287319e+03,2.150581834584170e+03,2.105128483686427e+03,2.057007708298321e+03,2.020828701561400e+03,2.131583551189016e+03
F7,77,2.033933658879116e+03,2.040989423615488e+03,2.049614519637084e+03,2.026836348390283e+03,2.029917151221897e+03,2.047942040822300e+03,2.063771646287319e+03,2.150581834584170e+03,2.105128483686427e+03,2.057007708298321e+03,2.020828701561400e+03,2.131583551189016e+03
F7,78,2.033933658879116e+03,2.040989423615488e+03,2.049614519637084e+03,2.026836348390283e+03,2.029917151221897e+03,2.047942040822300e+03,2.063771646287319e+03,2.150581834584170e+03,2.105086278509616e+03,2.057007708298321e+03,2.020828701561400e+03,2.131583551189016e+03
F7,79,2.033933658879116e+03,2.040989423615488e+03,2.049614519637084e+03,2.026836348390283e+03,2.029917151221897e+03,2.047942040822300e+03,2.059010836467834e+03,2.150581834584170e+03,2.104771781966860e+03,2.057007708298321e+03,2.020828701561400e+03,2.131583551189016e+03
F7,80,2.033933658879116e+03,2.040989423615488e+03,2.049614519637084e+03,2.026836348390283e+03,2.029917151221897e+03,2.047942040822300e+03,2.059010836467834e+03,2.150581834584170e+03,2.104731076831202e+03,2.053171401429488e+03,2.020828701561400e+03,2.131583551189016e+03
F7,81,2.033933658879116e+03,2.040989423615488e+03,2.049614519637084e+03,2.026836348390283e+03,2.029917151221897e+03,2.047942040822300e+03,2.059010836467834e+03,2.150581834584170e+03,2.104731076831202e+03,2.053171401429488e+03,2.020828701561400e+03,2.131583551189016e+03
F7,82,2.033933658879116e+03,2.040989423615488e+03,2.049614519637084e+03,2.026836348390283e+03,2.029917151221897e+03,2.047942040822300e+03,2.059010836467834e+03,2.150581834584170e+03,2.104731076831202e+03,2.053171401429488e+03,2.020828701561400e+03,2.131583551189016e+03
F7,83,2.033933658879116e+03,2.040989423615488e+03,2.049614519637084e+03,2.026038857109203e+03,2.029917151221897e+03,2.047942040822300e+03,2.059010836467834e+03,2.150581834584170e+03,2.104435291574259e+03,2.051141255719140e+03,2.020828701561400e+03,2.131583551189016e+03
F7,84,2.033933658879116e+03,2.040989423615488e+03,2.049614519637084e+03,2.026038857109203e+03,2.029917151221897e+03,2.034984683942395e+03,2.059010836467834e+03,2.150581834584170e+03,2.104333466689938e+03,2.048302105825845e+03,2.020828701561400e+03,2.131583551189016e+03
F7,85,2.033933658879116e+03,2.040989423615488e+03,2.049614519637084e+03,2.025604281515764e+03,2.027988105060998e+03,2.034984683942395e+03,2.059010836467834e+03,2.150581834584170e+03,2.104333466689938e+03,2.048302105825845e+03,2.020828701561400e+03,2.131583551189016e+03
F7,86,2.033933658879116e+03,2.040989423615488e+03,2.049614519637084e+03,2.025604281515764e+03,2.027988105060998e+03,2.034984683942395e+03,2.055393971655787e+03,2.150581834584170e+03,2.104333090820976e+03,2.042250917566304e+03,2.020828701561400e+03,2.131583551189016e+03
F7,87,2.033933658879116e+03,2.040989423615488e+03,2.049614519637084e+03,2.025473578222069e+03,2.027988105060998e+03,2.034984683942395e+03,2.047338782489525e+03,2.150581834584170e+03,2.104333090820976e+03,2.040398063925465e+03,2.020828701561400e+03,2.131583551189016e+03
F7,88,2.033500473073524e+03,2.040989423615488e+03,2.049614519637084e+03,2.025473578222069e+03,2.027988105060998e+03,2.034984683942395e+03,2.047338782489525e+03,2.150581834584170e+03,2.104331801636965e+03,2.040398063925465e+03,2.020828701561400e+03,2.131583551189016e+03
F7,89,2.033500473073524e+03,2.040989423615488e+03,2.049614519637084e+03,2.025031061527382e+03,2.027988105060998e+03,2.034984683942395e+03,2.047338782489525e+03,2.150581834584170e+03,2.104331799128914e+03,2.040398063925465e+03,2.020828701561400e+03,2.131583551189016e+03
F7,90,2.033500473073524e+03,2.040989423615488e+03,2.049614519637084e+03,2.025019134232297e+03,2.027988105060998e+03,2.034984683942395e+03,2.040814044055030e+03,2.150581834584170e+03,2.104324879773060e+03,2.040398063925465e+03,2.020828701561400e+03,2.131583551189016e+03
F7,91,2.033500473073524e+03,2.040989423615488e+03,2.049614519637084e+03,2.025019134232297e+03,2.027988105060998e+03,2.034984683942395e+03,2.040814044055030e+03,2.150581834584170e+03,2.104322727408675e+03,2.035883799691230e+03,2.020828701561400e+03,2.131583551189016e+03
F7,92,2.033500473073524e+03,2.040989423615488e+03,2.047625066499632e+03,2.025007941875266e+03,2.027988105060998e+03,2.034984683942395e+03,2.040814044055030e+03,2.150581834584170e+03,2.104322727408675e+03,2.034798045275881e+03,2.020828701561400e+03,2.131583551189016e+03
F7,93,2.033500473073524e+03,2.040868278280934e+03,2.047625066499632e+03,2.024687241969593e+03,2.027988105060998e+03,2.034984683942395e+03,2.040814044055030e+03,2.150581834584170e+03,2.104322727408675e+03,2.030589161068133e+03,2.020828701561400e+03,2.131583551189016e+03
F7,94,2.033500473073524e+03,2.034014236877395e+03,2.047625066499632e+03,2.024687241969593e+03,2.027811790128159e+03,2.034984683942395e+03,2.040814044055030e+03,2.150581834584170e+03,2.104322727408675e+03,2.030589161068133e+03,2.020828701561400e+03,2.131583551189016e+03
F7,95,2.033500473073524e+03,2.034014236877395e+03,2.047625066499632e+03,2.024093916154148e+03,2.027811790128159e+03,2.034984683942395e+03,2.039659714791562e+03,2.150581834584170e+03,2.104319389300558e+03,2.028010640810585e+03,2.020828701561400e+03,2.131583551189016e+03
F7,96,2.033500473073524e+03,2.034014236877395e+03,2.047625066499632e+03,2.024093916154148e+03,2.027811790128159e+03,2.034984683942395e+03,2.039659714791562e+03,2.150581834584170e+03,2.104319389300558e+03,2.027415155580530e+03,2.020828701561400e+03,2.131583551189016e+03
F7,97,2.033500473073524e+03,2.034014236877395e+03,2.047625066499632e+03,2.024093916154148e+03,2.027811790128159e+03,2.034984683942395e+03,2.037205706728864e+03,2.150581834584170e+03,2.104319389300558e+03,2.026757963285835e+03,2.020828701561400e+03,2.118586110265529e+03
F7,98,2.032157854682444e+03,2.034014236877395e+03,2.047625066499632e+03,2.024093916154148e+03,2.027811790128159e+03,2.034984683942395e+03,2.037205706728864e+03,2.150581834584170e+03,2.104318844471732e+03,2.026064414489610e+03,2.020828701561400e+03,2.118586110265529e+03
F7,99,2.031820439418762e+03,2.033988420675181e+03,2.047625066499632e+03,2.024089768337469e+03,2.027811790128159e+03,2.034984683942395e+03,2.037205706728864e+03,2.150581834584170e+03,2.104318837318802e+03,2.026064414489610e+03,2.020828701561400e+03,2.118586110265529e+03
F7,100,,2.033873301096650e+03,2.047625066499632e+03,2.024089768337469e+03,2.027811790128159e+03,2.034984683942395e+03,2.036190399284948e+03,2.150581834584170e+03,2.104318835478328e+03,2.026006046196485e+03,2.020828701561400e+03,2.118586110265529e+03

Function,Iteration,WSOA,PSO,DE,GA,ABC,GWO,WOA,SCA,HHO,MPA,AO,DBO
F8,0,1.776758059910237e+12,1.776758059910237e+12,1.776758059910237e+12,1.776758059910237e+12,4.513966953237701e+13,1.776758059910237e+12,1.776758059910237e+12,1.776758059910237e+12,1.776758059910237e+12,1.776758059910237e+12,1.776758059910237e+12,1.776758059910237e+12
F8,1,5.535122362696792e+09,1.575026474680607e+11,4.731954081341819e+06,1.190834405084147e+12,4.779141984878547e+06,1.266959614742056e+10,1.730761200218638e+06,8.961255798022627e+10,4.021318739722513e+03,1.971618398428625e+10,5.273153814270513e+11,2.653679904042814e+08
F8,2,3.359271889258733e+03,4.418899378252488e+07,4.731954081341819e+06,1.276547941367641e+10,2.379101180355578e+05,1.093713752339602e+08,2.577091470615154e+04,7.464761273555150e+09,4.021318739722513e+03,7.049711405370016e+07,5.273153814270513e+11,2.653679904042814e+08
F8,3,3.359271889258733e+03,1.091875072516812e+07,2.900472828938621e+04,3.933907566868571e+09,2.379063264378339e+05,4.340426583912375e+04,2.577091470615154e+04,7.464761273555150e+09,4.021318739722513e+03,7.049711405370016e+07,5.273153814270513e+11,3.760316025324333e+03
F8,4,3.139782752270864e+03,3.521197483257452e+05,5.602319730721928e+03,2.710168130300479e+09,1.327510852722424e+05,2.914232871579845e+04,2.577091470615154e+04,7.464761273555150e+09,4.021318739722513e+03,3.251917450056528e+07,5.273153814270513e+11,3.760316025324333e+03
F8,5,3.114274498849299e+03,1.635327872155169e+04,5.602319730721928e+03,2.375159804825110e+07,6.632102549136698e+04,3.774626381480349e+03,2.577091470615154e+04,7.464761273555150e+09,4.021318739722513e+03,3.251917450056528e+07,5.273153814270513e+11,3.760316025324333e+03
F8,6,3.114274498849299e+03,3.952809091597250e+03,5.602319730721928e+03,3.549455909759783e+03,3.092053231602893e+04,3.774626381480349e+03,3.597577659065851e+03,7.716710364479225e+08,4.021318739722513e+03,2.719786190374846e+07,5.273153814270513e+11,3.760316025324333e+03
F8,7,3.114274498849299e+03,3.952809091597250e+03,5.602319730721928e+03,3.522798010909918e+03,2.985627350885840e+04,3.420394383333670e+03,3.392193078070356e+03,7.716710364479225e+08,4.021318739722513e+03,2.614025320303765e+04,5.273153814270513e+11,3.760316025324333e+03
F8,8,2.664560867545064e+03,3.952809091597250e+03,5.602319730721928e+03,3.514107698575328e+03,5.394242913589599e+03,3.420394383333670e+03,3.392193078070356e+03,2.713183840148384e+05,4.021318739722513e+03,2.614025320303765e+04,5.273153814270513e+11,3.760316025324333e+03
F8,9,2.664560867545064e+03,3.952809091597250e+03,5.602319730721928e+03,3.054403810300315e+03,5.394242913589599e+03,3.420394383333670e+03,3.392193078070356e+03,2.713183840148384e+05,3.819185414506980e+03,2.614025320303765e+04,5.273153814270513e+11,3.760316025324333e+03
F8,10,2.304148654885309e+03,3.952809091597250e+03,4.477717231999094e+03,3.049972532647626e+03,3.671903083274219e+03,3.420394383333670e+03,3.376772922807172e+03,5.314027617900108e+03,3.790116933213547e+03,1.666041585980089e+04,5.273153814270513e+11,3.760316025324333e+03
F8,11,2.256865395372713e+03,3.952809091597250e+03,4.477717231999094e+03,3.049972532647626e+03,3.492500538963262e+03,3.420394383333670e+03,3.376772922807172e+03,5.314027617900108e+03,3.790116933213547e+03,3.709365771279955e+03,5.273153814270513e+11,3.249622873187591e+03
F8,12,2.256865395372713e+03,3.952809091597250e+03,3.473274136537129e+03,3.049465261468928e+03,3.492500538963262e+03,3.420394383333670e+03,3.376772922807172e+03,5.314027617900108e+03,3.790116933213547e+03,3.709365771279955e+03,5.273153814270513e+11,3.249622873187591e+03
F8,13,2.256865395372713e+03,3.952809091597250e+03,3.473274136537129e+03,2.729577220478251e+03,3.492457081051762e+03,3.420394383333670e+03,3.376772922807172e+03,5.314027617900108e+03,3.790116933213547e+03,3.709365771279955e+03,5.273153814270513e+11,3.249622873187591e+03
F8,14,2.247924394646252e+03,3.952809091597250e+03,3.473274136537129e+03,2.723886108080248e+03,2.291315235043751e+03,3.420394383333670e+03,3.334938882943519e+03,5.314027617900108e+03,3.790116933213547e+03,3.709365771279955e+03,5.273153814270513e+11,3.249622873187591e+03
F8,15,2.247924394646252e+03,3.952809091597250e+03,2.802294517469694e+03,2.703564361630491e+03,2.290591322633906e+03,3.420394383333670e+03,3.334938882943519e+03,5.314027617900108e+03,3.790116933213547e+03,3.709365771279955e+03,5.273153814270513e+11,3.249622873187591e+03
F8,16,2.233810888045774e+03,3.952809091597250e+03,2.684545482239683e+03,2.703564361630491e+03,2.290591322633906e+03,3.420394383333670e+03,3.334938882943519e+03,5.314027617900108e+03,3.790116933213547e+03,3.709365771279955e+03,5.273153814270513e+11,3.249622873187591e+03
F8,17,2.233810888045774e+03,3.952809091597250e+03,2.684545482239683e+03,2.678924692022276e+03,2.288558345077106e+03,3.420394383333670e+03,3.334938882943519e+03,5.314027617900108e+03,3.790116933213547e+03,3.709365771279955e+03,5.273153814270513e+11,3.070801719476761e+03
